-1.36669e-20	25691.5	46331.8	-2960.84	
-1.99217e-20	-36221.8	16448.3	-3466.76	
-3.28476e-21	-43060.5	4560.83	365.472	
-7.31775e-21	4108.23	8457.9	5389.69	
-3.63688e-23	1956.26	20509.6	925.111	
1.94408e-20	-80765.7	-12241.2	212.561	
-2.24629e-20	-74080.9	-7983.52	2275.15	
1.36479e-20	-59069.6	-22724.4	-283.936	
-7.37809e-21	-50326.9	33638.6	1137.42	
2.46828e-21	-70569.7	15028.7	3709.47	
5.5464e-21	39927.3	-38078.0	-601.94	
-8.79102e-21	-36689.4	29748.2	-7077.16	
-9.31321e-21	-13500.3	-37962.6	-5698.78	
9.05996e-21	-38424.2	-4007.35	-1198.0	
-4.20544e-21	-71805.0	7284.26	-3302.34	
-3.98827e-21	6469.2	-20132.3	-2428.32	
-1.18251e-20	4561.35	-12792.6	1305.39	
1.63492e-20	17355.2	38179.5	127.185	
6.85726e-22	-54182.4	-4472.97	2397.03	
7.15175e-21	29089.4	-8797.08	8932.42	
-1.20953e-20	40365.2	9755.63	1651.7	
-4.88282e-21	-16374.0	20341.2	-1055.07	
-6.14718e-21	-13454.8	5446.79	2771.23	
-7.762e-21	27170.5	1125.48	894.426	
1.99399e-21	-34736.0	3769.56	3460.59	
-1.67329e-20	32390.3	-3259.4	-1162.89	
-4.019e-21	-996.642	-19587.7	1212.58	
-1.07484e-20	32544.4	-2311.08	2428.75	
-2.09591e-20	2796.19	1095.95	1612.36	
-1.37672e-20	-3593.55	2444.84	-9.43971	
-4.84139e-21	-13576.2	-707.785	2128.17	
-4.70682e-21	8047.63	-5978.01	1693.88	
1.14272e-20	-28562.3	20161.2	1003.75	
-1.39129e-20	-4450.46	17309.9	-1100.51	
-7.31324e-21	-8107.35	-2567.15	1903.8	
3.66287e-21	-4337.35	-12901.3	-3756.98	
1.27661e-20	10254.4	1512.94	1288.78	
-4.93115e-21	-12645.3	-1013.9	3291.99	
-8.42437e-21	-2256.16	10803.9	1515.8	
8.04845e-21	9185.22	-427.469	1739.44	
6.51008e-22	5993.52	1610.63	-1590.58	
-7.87431e-21	1829.95	7649.93	-186.423	
1.39031e-20	10137.2	-722.152	432.128	
-3.77392e-21	33254.4	8181.63	704.863	
-4.29019e-21	27271.3	38408.1	-640.28	
-6.97949e-22	-33426.1	13390.8	2118.35	
-7.1245e-21	1879.27	8874.04	4465.77	
-4.76303e-21	-6480.88	1908.03	-2598.1	
6.89724e-21	4159.33	768.616	-1865.32	
8.98927e-21	12449.6	9678.68	-965.496	
2.96125e-22	-15756.2	-1619.47	1543.11	
-3.11538e-20	43644.4	16658.1	693.304	
1.19675e-20	27761.1	2636.33	1326.13	
-9.4e-21	16822.6	-2902.2	-668.064	
-1.47711e-20	-20993.2	16853.6	994.043	
-3.34661e-21	-47309.2	-25499.0	20.4406	
-7.14829e-22	2636.18	-11028.3	-666.891	
2.27299e-21	22035.8	-34805.6	2085.95	
4.44039e-22	3693.89	4785.43	1906.71	
5.67372e-21	30064.5	-17736.6	-817.264	
1.38072e-22	1680.44	-6176.83	1720.17	
2.00857e-20	2056.05	-4693.41	-563.913	
3.15942e-21	16324.4	1350.86	336.722	
-1.16547e-20	251.679	6956.41	1498.02	
7.77598e-21	-24237.8	-7798.7	-107.174	
-7.56923e-21	18946.9	5560.95	-963.675	
1.26359e-20	-9254.97	8708.96	-2136.2	
-1.04801e-22	37989.0	30883.9	-1266.01	
8.11893e-21	6467.05	33954.4	112.245	
4.71896e-21	-5939.37	7971.0	891.324	
1.07104e-20	-1068.13	3921.99	-1579.56	
-1.61642e-20	-964.052	7963.52	-1494.42	
-8.46949e-21	-582.983	-11524.4	-1047.17	
-5.57672e-21	-5309.74	6747.82	1524.5	
-5.40063e-21	-13965.2	-11472.9	1309.47	
-1.05639e-20	5109.38	14825.9	-1332.66	
8.50938e-21	1695.62	409.059	-494.651	
6.83079e-21	5497.76	-6869.62	130.05	
-7.49065e-21	1281.41	3545.75	-1216.56	
-1.78777e-20	2443.99	-9037.5	-667.241	
1.66518e-21	-1268.6	-1229.05	215.099	
-1.82761e-20	-2466.87	-1919.82	-572.379	
-5.52981e-21	11743.7	10886.7	-1318.38	
1.75945e-20	6507.33	1528.49	294.738	
-1.14622e-20	1503.24	-4102.37	743.6	
8.59114e-21	-7163.0	-2051.05	1870.21	
-1.23881e-20	8528.43	-1856.26	-225.05	
1.74134e-20	3557.96	-2720.02	-571.891	
-1.88202e-21	5689.72	-1549.13	499.009	
-8.64746e-21	9463.55	7282.02	284.943	
-3.38297e-21	-8544.01	3782.12	922.583	
6.72802e-21	5271.27	6183.39	-1413.67	
1.69584e-20	8005.78	-8529.34	499.489	
4.95888e-21	-932.697	5518.66	419.881	
9.13099e-21	-23044.4	-3236.0	-860.426	
3.99468e-21	-20816.2	-22670.6	-2624.03	
-8.99651e-22	21852.9	-97.822	-676.901	
-3.77933e-22	-7359.61	-10192.0	1585.79	
1.59973e-20	-45431.1	12011.1	770.416	
1.51865e-21	-16490.7	9778.77	-1205.6	
-5.06015e-21	4520.33	6414.49	836.747	
2.06508e-21	6531.2	-27114.4	-419.441	
1.73211e-20	-10688.5	10185.7	-3135.3	
-5.74405e-21	-9045.85	-6633.84	-755.414	
-1.61561e-20	895.944	-3575.38	-932.442	
-1.9174e-20	8551.73	-7711.2	-2410.67	
8.5631e-21	-16260.8	16144.3	2222.65	
-3.89158e-21	-12970.7	1858.37	365.818	
1.6267e-20	-5475.93	1571.96	1072.35	
-4.43467e-21	-4711.35	-4038.52	515.021	
1.09696e-20	-16083.9	-1332.91	917.945	
-9.42194e-21	10062.2	7000.25	1082.43	
-1.06076e-20	-4495.41	6363.97	2326.06	
-7.10606e-21	-2941.27	-241.761	-1047.64	
-3.96586e-21	2266.98	-280.259	326.933	
8.90825e-21	-19635.5	-3610.27	639.353	
-1.31623e-20	6085.42	-2378.35	572.495	
-1.55667e-20	3978.25	-4872.35	118.703	
-6.87253e-21	15697.7	43.6958	610.699	
-3.10679e-21	291.131	478.26	-1498.45	
-2.45574e-21	-4234.71	-8040.01	-466.053	
1.03441e-21	-1827.44	-3812.98	680.237	
-2.08187e-20	-1421.49	-1246.71	67.8209	
-1.76133e-20	10028.8	-6691.01	1310.34	
2.92524e-21	1571.74	387.608	-205.01	
1.38276e-20	-1077.57	-3121.81	-32.6548	
2.09386e-20	1939.99	-1559.71	-1178.89	
1.66808e-20	-3482.92	3883.39	176.22	
1.51479e-20	2714.81	-5371.48	-428.187	
1.4852e-20	-37.0868	85.5293	-131.216	
1.04372e-20	3917.07	2908.96	-551.964	
8.53415e-21	244.009	5709.34	405.002	
4.50187e-21	1090.51	6526.39	951.756	
4.24011e-21	-3447.26	588.131	328.964	
-2.77407e-20	1910.57	7473.66	-444.493	
7.40124e-21	-3456.97	-4331.5	284.755	
-1.28267e-20	-1074.22	-166.702	83.25	
8.77404e-21	-1055.05	-455.203	612.286	
-2.45934e-21	2039.43	2888.85	-389.485	
4.87289e-22	4520.4	-2517.64	-315.064	
-1.77004e-21	-7265.83	-2443.05	464.15	
-9.01247e-21	3681.6	458.949	-481.083	
2.91997e-22	1636.08	2368.54	-137.453	
1.84e-21	779.493	-1162.34	1281.5	
8.12272e-21	23280.7	3708.74	-1198.98	
-3.8686e-21	-7160.96	10738.1	353.085	
-1.65497e-20	-11717.6	-2313.2	2050.31	
2.00404e-20	-6336.67	1118.97	-1189.62	
-4.88718e-21	8527.45	-9838.79	946.226	
1.03882e-21	10685.9	7294.2	-27.4557	
7.4971e-21	-2361.76	-9046.67	-2636.3	
9.87519e-21	-10047.7	4860.64	1361.19	
1.68784e-20	-4763.16	8276.12	901.692	
-4.66267e-21	-10092.3	-4235.14	912.383	
1.52562e-20	-11129.8	-10081.5	-1772.49	
1.78463e-20	1410.93	-7351.15	509.088	
2.61521e-21	13804.9	-4135.13	-2067.19	
1.06545e-20	-10279.7	-10141.5	521.668	
-2.57133e-20	6622.13	16078.0	1197.07	
6.18955e-22	4838.98	-126.946	1453.78	
-1.7346e-21	-14001.0	2583.78	-99.9167	
2.09682e-20	6305.03	-695.218	665.598	
1.56356e-20	33582.8	-11241.8	438.986	
1.92947e-20	8597.83	1149.19	613.181	
1.06563e-20	772.764	-1249.3	234.604	
1.54727e-22	17003.5	-9148.12	1543.01	
-2.0104e-20	-3249.83	-2899.04	1028.8	
1.79597e-20	-21052.9	290.903	530.227	
-8.99916e-21	-2476.76	1432.21	-619.017	
4.40503e-21	1955.6	7074.96	-1668.27	
2.12715e-20	-11871.1	-735.744	1241.03	
-8.41427e-21	1307.85	8578.63	203.019	
-1.21174e-20	-714.162	4997.61	-72.0757	
1.80633e-21	-106.999	1539.05	-986.915	
-1.18341e-21	-2748.6	-825.589	568.758	
-4.56831e-21	3163.54	2519.22	-902.082	
-8.0995e-21	-1582.65	-346.161	59.7924	
8.35532e-21	-3395.41	13101.0	923.007	
2.44033e-20	9469.98	1119.51	-553.772	
-3.67739e-21	8513.11	-3274.06	-1372.24	
-7.20611e-21	-11970.7	10795.5	-253.668	
-3.40996e-21	-1573.53	1670.15	4.12645	
1.75006e-20	-3225.56	-823.146	670.427	
3.70027e-21	975.451	-1678.92	-705.462	
-1.99754e-20	-857.543	4486.27	266.628	
7.45179e-21	-917.024	4425.28	307.078	
-1.56274e-20	6807.0	-2402.69	-75.513	
-8.76785e-21	9489.42	-1371.44	1063.34	
1.63238e-21	914.528	5034.11	25.1076	
-4.69929e-21	2887.04	4101.21	261.635	
-1.4036e-20	-3253.25	725.694	-1211.25	
-1.86679e-20	-5255.8	-2246.43	-838.685	
-1.35167e-21	-1326.18	-7815.86	-516.18	
6.25046e-21	-5033.53	7543.84	50.286	
2.25544e-20	11465.5	7765.27	107.974	
-5.94704e-21	-2996.1	201.305	56.4929	
1.00303e-20	1950.65	-677.83	400.72	
-1.67957e-20	-13361.5	-5270.97	-1033.29	
-4.88486e-21	1829.67	2992.66	-973.386	
2.91157e-21	1147.34	1659.83	-19.7181	
2.43523e-20	-7036.86	4083.8	617.759	
3.308e-21	-13461.6	-9604.79	305.721	
2.78068e-20	19995.8	-16299.7	268.858	
-4.21841e-21	3202.99	3903.45	-1042.11	
-4.53267e-21	-6104.88	18537.9	-1075.1	
-7.75255e-21	-2089.53	4659.96	189.67	
-1.44073e-20	17988.6	1092.8	268.112	
1.31684e-22	-20560.5	3712.73	-969.565	
2.16232e-20	-16020.3	-14004.4	857.238	
-2.57065e-20	-6166.02	-6256.6	1018.92	
8.76212e-21	2415.58	-3741.86	359.896	
1.49473e-20	14018.2	2498.68	843.936	
1.20451e-20	-9420.34	6171.51	249.321	
-2.38486e-20	-14354.5	4175.44	639.47	
1.76746e-21	-5551.13	-9739.56	-1050.01	
-5.95791e-21	11628.1	-3727.08	1412.43	
6.92783e-21	15969.5	-1953.19	107.726	
-6.4517e-21	-4414.31	5655.69	1119.09	
5.88691e-21	-3014.35	1140.97	-519.95	
-2.82676e-23	-2128.62	1558.34	-2183.51	
5.11858e-21	6737.02	2655.28	-547.028	
2.13194e-22	4033.12	-1621.83	-1987.1	
1.74423e-20	4602.3	296.689	-757.347	
-2.52085e-20	-8612.76	2425.55	859.353	
-1.67219e-20	-6006.4	-235.495	-425.713	
5.96261e-23	1894.25	197.31	-885.246	
-5.3631e-22	484.295	-1104.42	795.154	
8.95477e-21	2935.49	938.848	-203.92	
1.28639e-20	3879.24	-4169.09	-1333.38	
9.86874e-22	175.502	802.088	-24.3392	
-1.1357e-20	255.265	-2181.14	1129.42	
-8.56479e-21	3138.09	-2472.79	-79.6521	
5.54594e-21	-7511.12	842.027	889.195	
4.2922e-21	-494.366	-268.336	-225.614	
3.92287e-21	-7677.86	3732.52	2.73161	
-1.4286e-20	-3847.63	-2937.52	479.597	
2.0351e-20	23342.1	-4559.85	-125.928	
-7.67892e-21	3637.5	-1423.22	-1326.18	
-1.66272e-20	3105.58	-6530.45	-289.388	
-1.50436e-20	-6364.46	-712.033	-401.36	
8.97217e-21	16741.0	-51.7999	1290.27	
-2.71428e-20	4883.03	-1069.79	889.264	
2.50749e-20	6713.76	5540.93	604.239	
-2.02158e-21	2312.7	-1022.8	-985.949	
-1.02393e-20	-7148.08	-3574.23	160.333	
-2.30933e-20	576.916	-1701.13	-150.813	
1.71512e-20	-3862.46	11505.4	-661.058	
-1.78364e-22	-5419.19	-256.855	1249.06	
-3.2301e-20	-1213.35	1878.76	-349.813	
6.01014e-21	-3833.41	9436.05	1001.9	
8.05161e-21	-3655.46	-6618.33	1091.84	
5.57823e-21	-8002.54	-980.187	-525.541	
-8.72618e-21	-522.061	-5338.43	-251.277	
1.76458e-20	-3787.61	-2729.51	802.353	
1.33463e-20	4984.52	572.277	-392.977	
-8.96288e-21	427.58	1660.58	462.98	
6.22434e-21	-2110.22	-2921.72	-334.555	
-1.9142e-20	4517.57	-1072.41	503.662	
1.31486e-20	6178.19	-3480.1	-316.537	
8.79821e-21	3124.85	185.356	145.498	
-3.57818e-21	-9413.33	-1387.84	985.35	
-6.06313e-22	-16407.7	25.0296	49.5065	
-1.5242e-21	-18017.1	-1129.58	-322.948	
-7.98212e-21	-4672.71	3514.49	-28.4963	
6.82138e-21	-1868.03	-3723.41	221.959	
3.00647e-21	-1668.87	2296.4	-463.925	
2.89443e-21	-3264.17	-2908.94	-834.925	
-9.78403e-21	5178.25	-1267.76	-541.989	
-6.67762e-21	3064.84	-1123.22	-566.106	
-1.39105e-20	-876.731	-2840.65	-302.89	
6.06817e-21	-11236.0	1990.31	199.38	
-1.03554e-20	3534.14	3451.63	191.259	
3.07066e-20	-2486.92	2785.36	581.949	
1.07121e-20	287.01	30.5113	-800.669	
-5.71696e-21	-5041.73	-2706.52	5.93744	
7.73843e-21	319.575	-588.549	-823.408	
-1.33159e-20	-2295.23	628.302	-472.255	
1.11049e-20	-6723.06	-1257.26	-266.971	
6.91507e-21	-2003.8	-777.914	-96.8855	
1.65045e-20	-3161.68	-1521.41	-243.387	
2.2996e-20	75.2691	1040.46	321.853	
-4.68231e-21	-2941.74	2279.73	311.238	
3.34208e-20	-849.059	-1184.85	112.566	
1.87256e-21	1161.58	411.695	-293.728	
-1.04813e-20	971.316	698.832	-272.934	
-5.56458e-21	3051.97	-195.667	-171.287	
-1.34295e-22	-773.584	166.926	466.614	
-1.1281e-20	427.344	-421.766	1342.09	
-1.07645e-20	4829.07	1169.87	653.508	
1.76357e-20	-424.866	-3276.93	2063.86	
6.05091e-21	-6305.2	-2333.39	1731.32	
-1.08203e-20	826.775	-7892.15	886.238	
-2.97767e-21	1426.53	-5152.6	2345.59	
4.54019e-21	2256.52	-1468.14	-837.517	
6.22812e-21	-3847.83	-1461.59	1512.8	
-2.50715e-21	3120.3	-4250.6	-489.639	
-1.05334e-20	-13914.1	4826.22	-930.246	
1.29345e-20	7579.88	8889.5	1828.28	
-8.66709e-21	-1342.93	3310.54	-1730.56	
-2.12809e-20	-1238.59	-13485.9	-6.73226	
1.11248e-20	4850.27	-2224.48	-2037.78	
-9.12511e-22	-3144.53	4203.01	1233.3	
-1.11315e-20	-7592.71	-2445.59	-371.605	
-1.68899e-21	3871.97	-1734.66	10.0856	
-3.34164e-21	-8615.24	-3810.8	78.2431	
1.90282e-21	-9109.55	3320.28	1294.49	
-1.47915e-21	7919.26	922.359	-838.124	
-2.26712e-20	1554.87	5972.58	-1330.06	
4.17659e-21	647.668	-6039.57	-833.252	
-2.32459e-20	11222.1	708.848	919.08	
-1.43722e-20	14414.0	-2237.42	-477.669	
-1.17428e-20	1166.99	684.454	1327.79	
-4.99178e-21	-398.957	-2110.36	349.793	
-4.51679e-22	-5626.4	4825.49	1266.73	
-7.68314e-21	1407.52	-4938.28	8.58915	
-7.51606e-21	-156.831	-920.159	429.921	
-2.9223e-21	9348.28	1911.33	177.546	
-3.19471e-20	7477.28	289.914	-366.531	
1.44835e-20	4370.98	1400.43	-35.896	
-4.74619e-21	7099.41	7837.07	-321.363	
-7.86083e-21	-10388.6	793.42	328.497	
-2.25345e-20	-17101.4	-303.021	-560.447	
-2.0719e-21	-1603.72	2672.64	655.289	
-6.78139e-21	-3495.46	-4908.19	778.308	
6.95531e-21	1212.73	-8137.08	-1011.4	
1.65254e-20	1746.68	4377.4	349.38	
8.58813e-21	-4980.9	2937.96	-137.872	
-8.31763e-21	-619.406	-963.907	871.247	
1.81679e-21	-2438.9	-235.268	196.087	
-6.64126e-21	-2064.28	-3310.61	241.902	
-9.37299e-21	6781.18	-1600.65	-437.628	
1.59362e-20	-3096.83	439.982	5.81451	
3.27567e-21	-248.714	1033.35	433.215	
1.36258e-20	-131.331	-1099.62	-92.9301	
-1.00541e-20	-1836.01	37.7398	390.527	
2.98711e-20	3082.48	-2646.36	394.84	
-3.03304e-21	1504.84	1003.74	310.18	
1.30464e-20	-3467.26	-650.915	-124.794	
-7.63206e-21	6107.36	422.153	-123.215	
7.87964e-23	4868.23	-109.506	-105.97	
7.25372e-21	129.045	-3283.37	-181.051	
1.43009e-20	-10176.1	-344.802	-273.356	
8.52837e-21	-2612.11	-1875.05	348.158	
2.00519e-21	5125.91	1410.64	857.589	
-3.83527e-21	-4880.44	-1314.44	-230.693	
-2.63003e-20	-3163.46	1311.33	-152.903	
1.84566e-20	-2442.97	1309.94	-374.12	
5.08723e-21	-3587.49	-2318.96	-256.639	
-6.9789e-21	3163.3	2574.71	199.898	
7.65863e-21	2604.77	1068.73	104.386	
7.5097e-22	1756.21	-173.58	109.597	
-1.06949e-20	750.373	-1279.34	294.019	
-3.15327e-21	-3278.08	-302.784	272.362	
1.22539e-21	418.358	2525.09	-315.193	
-5.15743e-21	-3320.94	1890.29	531.818	
-1.00153e-20	2838.83	-4173.13	29.9962	
-5.75304e-21	-2699.08	8119.79	438.29	
1.24774e-20	742.847	891.656	429.045	
6.74426e-21	-1826.12	-1982.34	362.321	
-3.34649e-21	-3182.76	631.525	-569.447	
-4.74768e-21	1962.14	-238.022	352.169	
4.84709e-21	131.86	1872.11	-944.561	
1.27062e-20	354.12	-303.664	-367.294	
1.93317e-20	-1537.06	-1673.98	-22.8654	
1.97553e-20	9400.06	-571.121	-5.57778	
-1.54368e-20	-7659.82	277.056	-499.566	
1.79819e-20	1798.38	-518.673	364.866	
-2.50925e-20	85.4678	-2616.18	40.1276	
-3.8084e-21	-6103.1	2098.88	321.657	
-8.27749e-21	351.151	325.684	-187.066	
-7.20114e-21	-2066.7	-1245.95	-148.682	
-1.92756e-21	-2426.08	150.274	-494.314	
-1.54125e-20	736.422	3965.69	134.3	
1.46022e-21	-296.324	-5206.26	-333.347	
1.84548e-20	6964.9	-5494.85	300.414	
-2.20816e-20	1728.1	3887.12	-136.542	
-1.43933e-20	5882.46	-1911.94	814.666	
1.6073e-21	-1202.23	-3831.03	1069.7	
-3.94955e-21	5099.48	2141.75	-45.1816	
-1.05779e-22	6279.43	2795.52	-0.277265	
-8.79779e-21	3740.76	-1266.27	-325.36	
5.62978e-21	-4475.98	-1766.41	621.752	
-1.08965e-21	5434.92	-3862.66	-403.594	
2.37265e-20	-1237.61	-4293.46	320.715	
-7.58417e-21	-1832.52	-435.531	-225.766	
-1.09868e-20	-4839.25	-921.372	157.295	
-7.44272e-21	-868.279	-2706.65	36.5359	
